timestamp,I_rad,T_out,H_air,T_air
04/01/2022 00:38,0,-8.1,74.3,2.2
04/01/2022 00:48,0,-8.4,74.3,2.1
04/01/2022 00:58,0,-8.4,74.3,2
04/01/2022 01:08,0,-8.7,74.3,2
04/01/2022 01:18,0,-8.5,74.4,1.9
04/01/2022 01:28,0,-8.6,74.2,1.8
04/01/2022 01:38,0,-9,74.4,1.7
04/01/2022 01:48,0,-8.5,74.4,1.6
04/01/2022 01:58,0,-8.9,74.6,1.6
04/01/2022 02:08,0,-9.4,74.7,1.5
04/01/2022 02:18,0,-9.2,74.7,1.5
04/01/2022 02:28,0,-8.9,74.9,1.5
04/01/2022 02:38,0,-9,75,1.4
04/01/2022 02:48,0,-9.2,75.2,1.4
04/01/2022 02:58,0,-9,75.4,1.3
04/01/2022 03:08,0,-9.1,75.4,1.3
04/01/2022 03:18,0,-9.5,75.3,1.2
04/01/2022 03:28,0,-9.7,75.5,1.2
04/01/2022 03:38,0,-9.6,75.5,1.1
04/01/2022 03:48,0,-9.1,75.6,1.1
04/01/2022 03:58,0,-8.9,75.7,1
04/01/2022 04:08,0,-8.5,75.8,1
04/01/2022 04:18,0,-8.7,75.8,1
04/01/2022 04:28,0,-8.9,75.9,1
04/01/2022 04:38,0,-8.6,76.1,0.9
04/01/2022 04:48,0,-8.8,76,0.9
04/01/2022 04:58,0,-9.1,76.1,0.9
04/01/2022 05:08,0,-9.1,76.3,0.9
04/01/2022 05:18,0,-9.3,76.3,0.9
04/01/2022 05:28,0,-9.7,76.4,0.8
04/01/2022 05:38,0,-10.1,76.5,0.8
04/01/2022 05:48,0,-10.1,76.5,0.8
04/01/2022 05:58,0,-10.2,76.4,0.8
04/01/2022 06:08,0,-10.3,76.5,0.8
04/01/2022 06:18,0,-10,76.5,0.7
04/01/2022 06:28,0,-10,76.6,0.7
04/01/2022 06:38,0,-10.2,76.5,0.7
04/01/2022 06:48,0,-10.7,76.8,0.7
04/01/2022 06:58,0,-10.4,76.6,0.6
04/01/2022 07:08,0,-10.7,76.7,0.6
04/01/2022 07:18,0.0237,-10.7,76.7,0.6
04/01/2022 07:28,0.0948,-10.8,76.7,0.6
04/01/2022 07:38,0.2607,-10.2,76.8,0.6
04/01/2022 07:48,0.5767,-9.8,76.7,0.6
04/01/2022 07:58,1.9671,-9.7,76.7,0.7
04/01/2022 08:08,2.0066,-9.5,76.6,0.9
04/01/2022 08:18,3.2943,-8.8,76.6,1.1
04/01/2022 08:28,7.7341,-7.9,76.3,1.3
04/01/2022 08:38,17.8303,-7,76.8,1.5
04/01/2022 08:48,20.2556,-5.8,76.9,2
04/01/2022 08:58,24.2056,-5.2,76.3,2.6
04/01/2022 09:08,30.3202,-3.8,75.4,3.5
04/01/2022 09:18,39.4921,-2.8,75,4.4
04/01/2022 09:28,48.4112,-2.7,73,5.4
04/01/2022 09:38,58.3494,-2.2,69.1,6.6
04/01/2022 09:48,66.7629,-1.7,66.5,7.7
04/01/2022 09:58,70.3258,-1.5,63.7,8.8
04/01/2022 10:08,69.3067,-1.1,62.5,9.7
04/01/2022 10:18,71.8584,-0.7,60.9,10.6
04/01/2022 10:28,73.8966,-0.2,59.3,11.6
04/01/2022 10:38,76.4404,-0.2,57.7,12.4
04/01/2022 10:48,77.973,0.1,56.6,13.3
04/01/2022 10:58,77.4595,0.9,54.5,13.9
04/01/2022 11:08,82.2627,0.9,51.4,14.6
04/01/2022 11:18,89.6966,1.3,50,15.5
04/01/2022 11:28,91.7348,1.4,48.2,16.2
04/01/2022 11:38,88.164,1.5,47.1,16.9
04/01/2022 11:48,88.6775,2.1,46.9,17.5
04/01/2022 11:58,93.2595,2.5,45.3,18.4
04/01/2022 12:08,123.3269,2.6,42.3,19.6
04/01/2022 12:18,136.5831,2.7,41.3,20.8
04/01/2022 12:28,133.5258,2.9,39.2,21.7
04/01/2022 12:38,132.5067,2.7,37,22.3
04/01/2022 12:48,121.2887,2.9,38.1,22.1
04/01/2022 12:58,119.764,3.6,37.7,22.7
04/01/2022 13:08,134.5449,3.2,36,23.1
04/01/2022 13:18,124.8595,3.5,35.8,23.6
04/01/2022 13:28,106.5157,3.1,35.5,23.6
04/01/2022 13:38,86.1258,3.7,37.1,23.1
04/01/2022 13:48,73.8966,4,37.5,22.8
04/01/2022 13:58,75.9348,3.6,35.8,22.8
04/01/2022 14:08,80.5168,3.8,35.3,22.8
04/01/2022 14:18,72.364,3.8,34.6,22.5
04/01/2022 14:28,67.782,3.8,35.7,22.4
04/01/2022 14:38,64.464,3.7,36.1,22.1
04/01/2022 14:48,52.4876,4.1,36.8,21.4
04/01/2022 14:58,39.4921,3.6,39.4,20.4
04/01/2022 15:08,31.8528,3.7,41.3,19.3
04/01/2022 15:18,29.0483,3.7,42.6,18.4
04/01/2022 15:28,23.8185,3.9,45.4,17.4
04/01/2022 15:38,18.8494,3.7,47.7,16.4
04/01/2022 15:48,15.3497,3.5,49.9,15.3
04/01/2022 15:58,12.482,3.3,51.7,14.2
04/01/2022 16:08,9.9303,3.2,54.6,13.2
04/01/2022 16:18,7.1653,2.7,56.9,12.2
04/01/2022 16:28,5.0323,2.4,59.7,11.3
04/01/2022 16:38,2.5122,2,63.3,10.4
04/01/2022 16:48,0.2923,1.3,64.6,9.6
04/01/2022 16:58,0.0632,0.2,64.6,9.3
04/01/2022 17:08,0.0395,-1,64.5,8.7
04/01/2022 17:18,0.0079,-1.7,65.4,8.3
04/01/2022 17:28,0,-2.5,65.9,7.8
04/01/2022 17:38,0,-3.1,67.2,7.3
04/01/2022 17:48,0,-3.6,68.1,7
04/01/2022 17:58,0,-4.1,68.8,6.6
04/01/2022 18:08,0,-4.4,69.1,6.3
04/01/2022 18:18,0,-4.4,69.5,6.1
04/01/2022 18:28,0,-4.6,70,5.8
04/01/2022 18:38,0,-4.7,70.2,5.5
04/01/2022 18:48,0,-4.8,70.3,5.3
04/01/2022 18:58,0,-4.5,69.6,5.1
04/01/2022 19:08,0,-4.6,69.8,4.9
04/01/2022 19:18,0,-4.7,70.1,4.7
04/01/2022 19:28,0,-5.1,71,4.5
04/01/2022 19:38,0,-5.7,71.2,4.4
04/01/2022 19:48,0,-5.7,71.2,4.2
04/01/2022 19:58,0,-5.8,71.4,4.1
04/01/2022 20:08,0,-5.6,71.9,4
04/01/2022 20:18,0,-5.1,72.2,3.9
04/01/2022 20:28,0,-3.8,72.5,3.8
04/01/2022 20:38,0,-3.4,72.9,3.7
04/01/2022 20:48,0,-3.4,73.5,3.7
04/01/2022 20:58,0,-3.5,73.5,3.6
04/01/2022 21:08,0,-3.7,73.8,3.6
04/01/2022 21:18,0,-3.8,74,3.5
04/01/2022 21:28,0,-4.4,74.4,3.5
04/01/2022 21:38,0,-4.6,74.7,3.4
04/01/2022 21:48,0,-4.7,75,3.3
04/01/2022 21:58,0,-4.1,74.8,3.3
04/01/2022 22:08,0,-4.1,75.3,3.2
04/01/2022 22:18,0,-4.4,75.5,3.2
04/01/2022 22:28,0,-5,75.8,3.2
04/01/2022 22:38,0,-4.9,76,3.1
04/01/2022 22:48,0,-5,76,3
04/01/2022 22:58,0,-5.2,76,3
04/01/2022 23:08,0,-4.2,76,3
04/01/2022 23:18,0,-4.1,76.3,2.9
04/01/2022 23:28,0,-3.9,76.2,2.8
04/01/2022 23:38,0,-3.9,76.5,2.8
04/01/2022 23:48,0,-3.9,76.8,2.8
04/01/2022 23:58,0,-3.6,77,2.8
05/01/2022 00:08,0,-3.4,77,2.7
05/01/2022 00:18,0,-3.6,77.1,2.7
05/01/2022 00:28,0,-3.8,77.4,2.7
05/01/2022 00:38,0,-3.8,77.6,2.7
05/01/2022 00:48,0,-3.9,77.8,2.7
05/01/2022 00:58,0,-3.9,77.8,2.7
05/01/2022 01:08,0,-4.1,78,2.7
05/01/2022 01:18,0,-4,78,2.6
05/01/2022 01:28,0,-4.1,78.2,2.6
05/01/2022 01:38,0,-4.3,78.2,2.6
05/01/2022 01:48,0,-4.8,78.2,2.5
05/01/2022 01:58,0,-5.7,78,2.5
05/01/2022 02:08,0,-6.2,78.1,2.4
05/01/2022 02:18,0,-6.6,78.1,2.3
05/01/2022 02:28,0,-6.9,78.05,2.3
05/01/2022 02:38,0,-7.4,78,2.3
05/01/2022 02:48,0,-7.7,77.9,2.2
05/01/2022 02:58,0,-8,77.7,2.1
05/01/2022 03:08,0,-8.2,77.6,2
05/01/2022 03:18,0,-8.4,77.5,1.9
05/01/2022 03:28,0,-8.5,77.4,1.9
05/01/2022 03:38,0,-8.7,77.4,1.8
05/01/2022 03:48,0,-8.6,77.4,1.8
05/01/2022 03:58,0,-8.8,77.5,1.7
05/01/2022 04:08,0,-8.3,77.3,1.6
05/01/2022 04:18,0,-8.1,77.4,1.6
05/01/2022 04:28,0,-8.5,77.3,1.6
05/01/2022 04:38,0,-8.4,77.3,1.5
05/01/2022 04:48,0,-8.2,77.5,1.4
05/01/2022 04:58,0,-8,77.5,1.4
05/01/2022 05:08,0,-7.9,77.5,1.4
05/01/2022 05:18,0,-8.1,77.5,1.3
05/01/2022 05:28,0,-8.6,77.7,1.3
05/01/2022 05:38,0,-8.9,77.8,1.2
05/01/2022 05:48,0,-8.9,77.6,1.2
05/01/2022 05:58,0,-9.2,77.8,1.2
05/01/2022 06:08,0,-9.3,77.7,1.1
05/01/2022 06:18,0,-9.3,77.7,1.1
05/01/2022 06:28,0,-9.3,77.6,1
05/01/2022 06:38,0,-9.6,77.7,1
05/01/2022 06:48,0,-9.8,77.5,0.9
05/01/2022 06:58,0,-9.7,77.5,0.9
05/01/2022 07:08,0,-9.7,77.6,0.9
05/01/2022 07:18,0.0079,-9.8,77.6,0.8
05/01/2022 07:28,0.0632,-10.1,77.3,0.8
05/01/2022 07:38,0.0869,-10.3,77.3,0.7
05/01/2022 07:48,0.3871,-10,77.4,0.7
05/01/2022 07:58,0.7663,-10,77.4,0.8
05/01/2022 08:08,1.5089,-9.6,77.3,0.9
05/01/2022 08:18,4.582,-8.9,76.7,1
05/01/2022 08:28,8.3424,-8.1,78.2,0.7
05/01/2022 08:38,14.8994,-7.7,78.8,1
05/01/2022 08:48,21.1483,-6.8,77.9,1.6
05/01/2022 08:58,25.0983,-5.7,77.4,2.4
05/01/2022 09:08,30.0674,-4.2,76.6,3.3
05/01/2022 09:18,37.4539,-3.2,76.7,4.2
05/01/2022 09:28,46.1202,-2.8,74.5,5.3
05/01/2022 09:38,55.0393,-1.8,71.5,6.4
05/01/2022 09:48,64.2112,-1.6,68.3,7.6
05/01/2022 09:58,73.3831,-1.1,65.2,8.8
05/01/2022 10:08,72.364,-0.5,63.6,9.8
05/01/2022 10:18,75.9348,-0.2,61.9,10.7
05/01/2022 10:28,78.9921,0.2,59.9,11.7
05/01/2022 10:38,81.0303,0.4,58.7,12.7
05/01/2022 10:48,82.0494,0.6,57.3,13.6
05/01/2022 10:58,81.0303,1.1,56.1,14.5
05/01/2022 11:08,84.5932,1.2,54.2,15.2
05/01/2022 11:18,91.7348,1.6,51.5,16
05/01/2022 11:28,95.8112,1.6,50.4,16.8
05/01/2022 11:38,93.773,1.9,49.4,17.5
05/01/2022 11:48,88.6775,2.1,48.3,18.2
05/01/2022 11:58,91.2213,2.4,47.8,18.8
05/01/2022 12:08,120.2696,2.5,45.9,19.9
05/01/2022 12:18,139.6404,2.5,43.2,21.1
05/01/2022 12:28,138.6213,2.7,42.3,21.8
05/01/2022 12:38,133.5258,3.4,40.6,22.4
05/01/2022 12:48,120.7831,3.1,40.7,22.7
05/01/2022 12:58,119.764,3.1,39.9,23.1
05/01/2022 13:08,137.6022,3.1,37.9,23.8
05/01/2022 13:18,125.8786,3.2,38.4,24.2
05/01/2022 13:28,89.6966,3.1,38.8,24
05/01/2022 13:38,84.0876,3,40,23.4
05/01/2022 13:48,51.7213,3.3,41.2,22.5
05/01/2022 13:58,58.0966,2.9,41.8,21.7
05/01/2022 14:08,73.3831,2.8,40.2,21.7
05/01/2022 14:18,69.8202,3.3,40.5,21.6
05/01/2022 14:28,66.7629,3.1,39.7,21.6
05/01/2022 14:38,62.9393,3.2,39.8,21.7
05/01/2022 14:48,51.982,3.2,39.9,21.1
05/01/2022 14:58,39.7449,3.5,42.1,20.2
05/01/2022 15:08,32.8719,3.3,43.8,19.2
05/01/2022 15:18,28.9219,3.2,45.3,18.5
05/01/2022 15:28,24.332,2.9,48.4,17.5
05/01/2022 15:38,19.2365,3.1,50.9,16.5
05/01/2022 15:48,15.5393,3.1,54,15.5
05/01/2022 15:58,12.8612,2.7,56.8,14.4
05/01/2022 16:08,10.0646,2.9,59.8,13.4
05/01/2022 16:18,7.1969,2.8,62.6,12.3
05/01/2022 16:28,1.4852,2.6,66,11.3
05/01/2022 16:38,0.6162,2.2,65.5,10.7
05/01/2022 16:48,0.3476,1.1,67.1,10.1
05/01/2022 16:58,0.0711,0.3,67.8,9.5
05/01/2022 17:08,0.0474,-0.7,68.5,8.8
05/01/2022 17:18,0.0079,-1.5,68.5,8.3
05/01/2022 17:28,0,-2.1,68.8,7.9
05/01/2022 17:38,0,-2.8,69.2,7.4
05/01/2022 17:48,0,-3.4,69.4,7
05/01/2022 17:58,0,-3.9,69.9,6.6
05/01/2022 18:08,0,-4.3,70.4,6.4
05/01/2022 18:18,0,-4.5,71,6
05/01/2022 18:28,0,-4.7,71.5,5.8
05/01/2022 18:38,0,-5.1,71.7,5.4
05/01/2022 18:48,0,-5,71.9,5.2
05/01/2022 18:58,0,-4.8,70.8,5
05/01/2022 19:08,0,-5.2,71,4.8
05/01/2022 19:18,0,-5.6,71,4.6
05/01/2022 19:28,0,-5.9,71.5,4.5
05/01/2022 19:38,0,-6.2,71.6,4.3
05/01/2022 19:48,0,-6.4,71.9,4.2
05/01/2022 19:58,0,-6.5,72.2,4.1
05/01/2022 20:08,0,-6.5,72.7,3.9
05/01/2022 20:18,0,-6.4,72.8,3.8
05/01/2022 20:28,0,-6.7,73,3.8
05/01/2022 20:38,0,-6.6,73.2,3.6
05/01/2022 20:48,0,-6.4,73.5,3.5
05/01/2022 20:58,0,-6.5,73.5,3.5
05/01/2022 21:08,0,-6.7,73.5,3.3
05/01/2022 21:18,0,-6.8,74,3.3
05/01/2022 21:28,0,-7,74,3.2
05/01/2022 21:38,0,-7.4,74.3,3.1
05/01/2022 21:48,0,-7.7,74.5,3
05/01/2022 21:58,0,-7.9,74.7,3
05/01/2022 22:08,0,-7.9,74.8,2.9
05/01/2022 22:18,0,-7.6,75.2,2.8
05/01/2022 22:28,0,-7.3,75.1,2.7
05/01/2022 22:38,0,-7.6,75.4,2.7
05/01/2022 22:48,0,-7.2,75.3,2.6
05/01/2022 22:58,0,-6.9,75.7,2.5
05/01/2022 23:08,0,-6.8,75.9,2.6
05/01/2022 23:18,0,-6.3,76.4,2.5
05/01/2022 23:28,0,-4.4,76.7,2.5
05/01/2022 23:38,0,-4.1,77,2.6
05/01/2022 23:48,0,-4.1,77.2,2.5
05/01/2022 23:58,0,-3.3,77.5,2.6
